timestamp,keypoint,x,y
17:28:14,keypoint_8,551,241
17:28:14,keypoint_11,490,264
17:28:14,keypoint_12,556,288
17:28:14,keypoint_13,452,300
17:28:14,keypoint_14,552,339
17:28:14,keypoint_15,411,327
17:28:14,keypoint_16,516,326
17:28:14,keypoint_23,463,365
17:28:14,keypoint_24,485,380
17:28:14,keypoint_25,491,421
17:28:14,keypoint_26,467,440
17:28:14,keypoint_27,495,492
17:28:14,keypoint_28,387,483
17:28:14,keypoint_0,538,239
17:28:14,keypoint_2,535,231
17:28:14,keypoint_5,545,235
17:28:14,keypoint_7,530,234
17:28:14,keypoint_8,548,241
17:28:14,keypoint_11,489,264
17:28:14,keypoint_12,553,287
17:28:14,keypoint_13,452,300
17:28:14,keypoint_14,549,338
17:28:14,keypoint_15,410,328
17:28:14,keypoint_16,514,323
17:28:14,keypoint_23,462,365
17:28:14,keypoint_24,484,380
17:28:14,keypoint_25,494,422
17:28:14,keypoint_26,465,440
17:28:14,keypoint_27,492,493
17:28:14,keypoint_28,386,483
17:28:14,keypoint_0,534,239
17:28:14,keypoint_2,531,231
17:28:14,keypoint_5,541,235
17:28:14,keypoint_7,525,233
17:28:14,keypoint_8,544,240
17:28:14,keypoint_11,485,263
17:28:14,keypoint_12,551,287
17:28:14,keypoint_13,450,301
17:28:14,keypoint_14,548,337
17:28:14,keypoint_15,408,330
17:28:14,keypoint_16,521,319
17:28:14,keypoint_23,459,365
17:28:14,keypoint_24,484,380
17:28:14,keypoint_25,483,425
17:28:14,keypoint_26,464,440
17:28:14,keypoint_27,489,494
17:28:14,keypoint_28,384,483
17:28:14,keypoint_0,529,234
17:28:14,keypoint_2,525,227
17:28:14,keypoint_5,536,230
17:28:14,keypoint_7,519,229
17:28:14,keypoint_8,541,236
17:28:14,keypoint_11,481,263
17:28:14,keypoint_12,548,281
17:28:14,keypoint_13,447,301
17:28:14,keypoint_14,550,334
17:28:14,keypoint_15,407,331
17:28:14,keypoint_16,530,314
17:28:14,keypoint_23,459,364
17:28:14,keypoint_24,485,378
17:28:14,keypoint_25,483,424
17:28:14,keypoint_26,465,438
17:28:14,keypoint_27,489,494
17:28:14,keypoint_28,384,482
17:28:14,keypoint_0,527,229
17:28:14,keypoint_2,523,223
17:28:14,keypoint_5,534,226
17:28:14,keypoint_7,517,226
17:28:14,keypoint_8,538,232
17:28:14,keypoint_11,480,262
17:28:14,keypoint_12,548,277
17:28:14,keypoint_13,446,301
17:28:14,keypoint_14,551,330
17:28:14,keypoint_15,407,332
17:28:14,keypoint_16,530,314
17:28:14,keypoint_23,460,363
17:28:14,keypoint_24,486,374
17:28:14,keypoint_25,484,424
17:28:14,keypoint_26,466,438
17:28:14,keypoint_27,488,494
17:28:14,keypoint_28,383,482
17:28:14,keypoint_0,523,229
17:28:14,keypoint_2,519,222
17:28:14,keypoint_5,529,225
17:28:14,keypoint_7,513,224
17:28:14,keypoint_8,533,230
17:28:14,keypoint_11,477,261
17:28:14,keypoint_12,545,274
17:28:14,keypoint_13,444,301
17:28:14,keypoint_14,551,327
17:28:14,keypoint_15,406,334
17:28:14,keypoint_16,524,311
17:28:14,keypoint_23,460,363
17:28:14,keypoint_24,485,373
17:28:14,keypoint_25,489,423
17:28:14,keypoint_26,463,439
17:28:14,keypoint_27,487,495
17:28:14,keypoint_28,381,483
17:28:14,keypoint_0,525,228
17:28:14,keypoint_2,520,221
17:28:14,keypoint_5,528,224
17:28:14,keypoint_7,513,223
17:28:14,keypoint_8,529,228
17:28:14,keypoint_11,474,261
17:28:14,keypoint_12,541,270
17:28:14,keypoint_13,442,302
17:28:14,keypoint_14,550,323
17:28:14,keypoint_15,406,338
17:28:14,keypoint_16,525,314
17:28:14,keypoint_23,461,363
17:28:14,keypoint_24,484,373
17:28:14,keypoint_25,488,427
17:28:14,keypoint_26,462,439
17:28:14,keypoint_27,486,496
17:28:14,keypoint_28,381,484
17:28:14,keypoint_0,513,224
17:28:14,keypoint_2,508,217
17:28:14,keypoint_5,518,220
17:28:14,keypoint_7,503,220
17:28:14,keypoint_8,521,225
17:28:14,keypoint_11,469,261
17:28:14,keypoint_12,536,268
17:28:14,keypoint_13,438,303
17:28:14,keypoint_14,547,320
17:28:14,keypoint_15,406,341
17:28:14,keypoint_16,519,314
17:28:14,keypoint_23,461,364
17:28:14,keypoint_24,483,373
17:28:14,keypoint_25,489,428
17:28:14,keypoint_26,460,441
17:28:14,keypoint_27,485,497
17:28:14,keypoint_28,380,485
17:28:14,keypoint_0,507,221
17:28:14,keypoint_2,503,215
17:28:14,keypoint_5,513,217
17:28:14,keypoint_7,496,218
17:28:14,keypoint_8,516,222
17:28:14,keypoint_11,466,261
17:28:14,keypoint_12,533,265
17:28:14,keypoint_13,435,304
17:28:14,keypoint_14,543,313
17:28:14,keypoint_15,406,343
17:28:14,keypoint_16,517,311
17:28:14,keypoint_23,462,364
17:28:14,keypoint_24,484,373
17:28:14,keypoint_25,489,429
17:28:14,keypoint_26,460,443
17:28:14,keypoint_27,482,497
17:28:14,keypoint_28,380,486
17:28:14,keypoint_0,500,218
17:28:14,keypoint_2,496,213
17:28:14,keypoint_5,506,214
17:28:14,keypoint_7,490,216
17:28:14,keypoint_8,511,219
17:28:14,keypoint_11,462,259
17:28:14,keypoint_12,529,263
17:28:14,keypoint_13,433,303
17:28:14,keypoint_14,540,309
17:28:14,keypoint_15,405,345
17:28:14,keypoint_16,515,307
17:28:14,keypoint_23,461,364
17:28:14,keypoint_24,484,372
17:28:14,keypoint_25,489,429
17:28:14,keypoint_26,461,442
17:28:14,keypoint_27,482,497
17:28:14,keypoint_28,379,485
17:28:14,keypoint_0,494,216
17:28:14,keypoint_2,490,211
17:28:14,keypoint_5,500,211
17:28:14,keypoint_7,484,214
17:28:14,keypoint_8,506,216
17:28:14,keypoint_11,458,257
17:28:14,keypoint_12,526,260
17:28:14,keypoint_13,433,305
17:28:14,keypoint_14,538,308
17:28:14,keypoint_15,405,348
17:28:14,keypoint_16,510,309
17:28:14,keypoint_23,461,364
17:28:14,keypoint_24,484,371
17:28:14,keypoint_25,490,429
17:28:14,keypoint_26,463,442
17:28:14,keypoint_27,482,497
17:28:14,keypoint_28,380,486
17:28:14,keypoint_0,493,215
17:28:14,keypoint_2,488,210
17:28:14,keypoint_5,498,210
17:28:14,keypoint_7,482,213
17:28:14,keypoint_8,505,215
17:28:14,keypoint_11,455,257
17:28:14,keypoint_12,524,256
17:28:14,keypoint_13,430,305
17:28:14,keypoint_14,537,299
17:28:14,keypoint_15,405,350
17:28:14,keypoint_16,512,295
17:28:14,keypoint_23,462,363
17:28:14,keypoint_24,485,369
17:28:14,keypoint_25,490,428
17:28:14,keypoint_26,465,442
17:28:14,keypoint_27,483,497
17:28:14,keypoint_28,380,486
17:28:14,keypoint_0,491,215
17:28:14,keypoint_2,486,210
17:28:14,keypoint_5,497,211
17:28:14,keypoint_7,481,213
17:28:14,keypoint_8,504,215
17:28:14,keypoint_11,454,255
17:28:14,keypoint_12,522,255
17:28:14,keypoint_13,430,305
17:28:14,keypoint_14,536,298
17:28:14,keypoint_15,404,350
17:28:14,keypoint_16,514,294
17:28:14,keypoint_23,462,362
17:28:14,keypoint_24,486,369
17:28:14,keypoint_25,491,424
17:28:14,keypoint_26,465,441
17:28:14,keypoint_27,483,497
17:28:14,keypoint_28,382,486
17:28:14,keypoint_0,487,213
17:28:14,keypoint_2,482,208
17:28:14,keypoint_5,493,208
17:28:14,keypoint_7,477,212
17:28:14,keypoint_8,501,214
17:28:14,keypoint_11,452,255
17:28:14,keypoint_12,520,252
17:28:14,keypoint_13,430,305
17:28:14,keypoint_14,534,296
17:28:14,keypoint_15,404,352
17:28:14,keypoint_16,514,285
17:28:14,keypoint_23,462,361
17:28:14,keypoint_24,487,368
17:28:14,keypoint_25,491,422
17:28:14,keypoint_26,467,440
17:28:14,keypoint_27,484,497
17:28:14,keypoint_28,385,486
17:28:14,keypoint_0,485,213
17:28:14,keypoint_2,479,207
17:28:14,keypoint_5,490,207
17:28:14,keypoint_7,474,211
17:28:14,keypoint_8,498,212
17:28:14,keypoint_11,450,255
17:28:14,keypoint_12,519,251
17:28:14,keypoint_13,430,305
17:28:14,keypoint_14,532,294
17:28:14,keypoint_15,404,354
17:28:14,keypoint_16,514,284
17:28:14,keypoint_23,461,361
17:28:14,keypoint_24,487,367
17:28:14,keypoint_25,491,421
17:28:14,keypoint_26,466,439
17:28:14,keypoint_27,484,496
17:28:14,keypoint_28,386,487
17:28:14,keypoint_0,482,212
17:28:14,keypoint_2,476,207
17:28:14,keypoint_5,488,207
17:28:14,keypoint_7,471,212
17:28:14,keypoint_8,495,212
17:28:14,keypoint_11,449,256
17:28:14,keypoint_12,517,249
17:28:14,keypoint_13,429,306
17:28:14,keypoint_14,530,292
17:28:14,keypoint_15,404,355
17:28:14,keypoint_16,511,284
17:28:14,keypoint_23,461,361
17:28:14,keypoint_24,488,368
17:28:14,keypoint_25,490,420
17:28:14,keypoint_26,466,438
17:28:14,keypoint_27,484,495
17:28:14,keypoint_28,388,489
17:28:14,keypoint_0,480,211
17:28:14,keypoint_2,474,206
17:28:14,keypoint_5,485,205
17:28:14,keypoint_7,469,211
17:28:14,keypoint_8,492,210
17:28:14,keypoint_11,447,255
17:28:14,keypoint_12,515,247
17:28:14,keypoint_13,428,306
17:28:14,keypoint_14,532,289
17:28:14,keypoint_15,403,357
17:28:14,keypoint_16,512,276
17:28:14,keypoint_23,461,361
17:28:14,keypoint_24,488,367
17:28:14,keypoint_25,488,420
17:28:14,keypoint_26,466,438
17:28:14,keypoint_27,484,493
17:28:14,keypoint_28,390,489
17:28:15,keypoint_0,479,210
17:28:15,keypoint_2,472,204
17:28:15,keypoint_5,482,204
17:28:15,keypoint_7,467,209
17:28:15,keypoint_8,489,208
17:28:15,keypoint_11,445,255
17:28:15,keypoint_12,513,246
17:28:15,keypoint_13,426,306
17:28:15,keypoint_14,533,286
17:28:15,keypoint_15,403,357
17:28:15,keypoint_16,513,267
17:28:15,keypoint_23,461,360
17:28:15,keypoint_24,488,365
17:28:15,keypoint_25,481,419
17:28:15,keypoint_26,466,438
17:28:15,keypoint_27,484,493
17:28:15,keypoint_28,391,489
17:28:15,keypoint_0,475,208
17:28:15,keypoint_2,468,202
17:28:15,keypoint_5,478,202
17:28:15,keypoint_7,463,207
17:28:15,keypoint_8,485,206
17:28:15,keypoint_11,443,253
17:28:15,keypoint_12,510,244
17:28:15,keypoint_13,423,307
17:28:15,keypoint_14,531,282
17:28:15,keypoint_15,402,357
17:28:15,keypoint_16,513,264
17:28:15,keypoint_23,459,359
17:28:15,keypoint_24,486,364
17:28:15,keypoint_25,479,418
17:28:15,keypoint_26,465,434
17:28:15,keypoint_27,484,491
17:28:15,keypoint_28,393,488
17:28:15,keypoint_0,471,205
17:28:15,keypoint_2,464,200
17:28:15,keypoint_5,474,199
17:28:15,keypoint_7,459,205
17:28:15,keypoint_8,481,204
17:28:15,keypoint_11,441,251
17:28:15,keypoint_12,506,242
17:28:15,keypoint_13,422,307
17:28:15,keypoint_14,524,281
17:28:15,keypoint_15,400,357
17:28:15,keypoint_16,509,262
17:28:15,keypoint_23,457,359
17:28:15,keypoint_24,483,365
17:28:15,keypoint_25,480,416
17:28:15,keypoint_26,462,433
17:28:15,keypoint_27,483,490
17:28:15,keypoint_28,394,488
17:28:15,keypoint_0,469,204
17:28:15,keypoint_2,463,199
17:28:15,keypoint_5,473,198
17:28:15,keypoint_7,458,204
17:28:15,keypoint_8,480,203
17:28:15,keypoint_11,438,250
17:28:15,keypoint_12,507,242
17:28:15,keypoint_13,421,307
17:28:15,keypoint_14,521,282
17:28:15,keypoint_15,399,357
17:28:15,keypoint_16,504,268
17:28:15,keypoint_23,454,359
17:28:15,keypoint_24,481,364
17:28:15,keypoint_25,473,416
17:28:15,keypoint_26,462,432
17:28:15,keypoint_27,482,490
17:28:15,keypoint_28,395,487
